site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,bande10,strate,poids
R10100000716104,88109041900014,,MC2 OPTIQUE,Indépendant / autre,2 Rue DU MARCHE,22440,22215,Ploufragan,Appareillage médical,1,0,1,MC2 OPTIQUE,True,indépendant,22215,Ploufragan,53 - Bretagne,11507.0,24.6,25330.0,4.0,48.49028845360824,-2.8070782474226803,0.0,104.37800635779604,2,20.0,24.0,39.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000754210,81797501400041,KRYS AUDITION,BELLEVILLE AUDITION,Krys Audition,67 Rue DES GIRONDINS,69007,69387,Lyon 7e  Arrondissement,Appareillage médical,1,0,1,KRYS AUDITION,True,enseigne nationale,69123,Lyon,,88326.0,11.31,,14.0,45.76332,4.82758,0.0,,11,173.0,241.0,294.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000776600,42322891505362,AUDITIONSANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),Rue DES PONTS,54000,54395,Nancy,Appareillage médical,1,1,0,AUDITIONSANTE,True,enseigne nationale,54395,Nancy,44 - Grand Est,103671.0,14.71,24610.0,24.0,48.689089696969695,6.17273318181818,0.0,112.61337511718251,19,47.0,55.0,75.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000719560,91843373100018,AUDI'ART,RAFALENNY27,Indépendant / autre,30 Rue THIERS,95300,95500,Pontoise,Appareillage médical,1,1,0,AUDI'ART,True,indépendant,95500,Pontoise,11 - Île-de-France,31970.0,12.86,24740.0,9.0,49.05146781818183,2.096483272727273,0.0,72.24901402120167,6,45.0,220.0,851.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000810829,89297018700035,VOSGES AUDITION,SARL PNC,Indépendant / autre,37 Rue des Capucins,88130,88090,Charmes,Appareillage médical,1,0,1,VOSGES AUDITION,True,indépendant,88090,,44 - Grand Est,4484.0,21.76,23040.0,1.0,48.38226804878048,6.315923658536585,0.0,42.43581353248269,1,0.0,3.0,26.0,16.3,10+,0,0 | indépendant,1.0
R10100000693798,43252194600041,AUDIO 36,CORRECTION AUDITIVE THORE,Indépendant / autre,20 Rue GRANDE,36500,36031,Buzançais,Appareillage médical,1,0,1,AUDIO 36,True,indépendant,36031,Buzançais,24 - Centre-Val de Loire,4356.0,30.28,23370.0,1.0,46.88674503597122,1.4119648920863308,0.0,24.67738780376098,1,0.0,0.0,8.0,21.5,3-9,0,0 | indépendant,1.0
R10100000808932,83753384300087,KRYS AUDITION,PERCEPSONS,Krys Audition,22 Place du General Patton,35290,35297,Saint-Méen-le-Grand,Appareillage médical,2,1,1,KRYS AUDITION,True,enseigne nationale,35297,Saint-Méen-le-Grand,53 - Bretagne,4653.0,28.82,24150.0,4.0,48.193345064935066,-2.194226753246753,0.0,47.30022049528653,2,1.0,9.0,19.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10000004115930,42200806000010,,BIGORRE AUDITION,Indépendant / autre,6 PL DU MARCHE BRAUHAUBAN,65000,65440,Tarbes,Appareillage médical,1,1,0,BIGORRE AUDITION,True,indépendant,65440,Tarbes,76 - Occitanie,44399.0,23.18,21050.0,19.0,43.235925967741935,0.0661270967741935,0.0,102.66677879590296,14,19.0,29.0,44.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000693092,40039498700020,,EURL OPTIQUE KLIENKOFF,Indépendant / autre,ZAC DE LA PILAIS LOT 5B,35133,35150,Lécousse,Appareillage médical,2,2,0,EURL OPTIQUE KLIENKOFF,True,indépendant,35150,Lécousse,53 - Bretagne,3530.0,27.48,27590.0,2.0,48.36047016393442,-1.2182237704918035,0.0,106.11161707930428,1,12.0,15.0,39.0,2.1,10+,10+,10+ | indépendant,3.7745901639344264
R10100000839983,99015065800013,Audiocare,Audiocare Beauvais,Indépendant / autre,1 Avenue Descartes,60000,60057,Beauvais,Appareillage médical,1,0,1,Audiocare,True,indépendant,60057,Beauvais,32 - Hauts-de-France,55550.0,17.63,21400.0,19.0,49.43918181818182,2.0863878181818185,0.0,76.69971855560878,15,14.0,14.0,36.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000718130,92090100600014,,SUD MANCHE AUDITION,Indépendant / autre,59 B Avenue DES MATIGNONS,50400,50218,Granville,Appareillage médical,1,0,1,SUD MANCHE AUDITION,True,indépendant,50218,Granville,28 - Normandie,12510.0,39.24,25680.0,8.0,48.84267666666668,-1.632446888888889,0.0,67.79649868584653,7,8.0,8.0,23.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000712686,81266189000028,,ABCD AUDIO,Indépendant / autre,3 Rue JEAN VARLET,59630,59094,Bourbourg,Appareillage médical,2,1,1,ABCD AUDIO,True,indépendant,59094,Bourbourg,32 - Hauts-de-France,6931.0,20.59,22350.0,2.0,50.940140151515145,2.2010396969696964,0.0,79.95630251194243,1,2.0,29.0,58.0,7.1,10+,1-2,1-2 | indépendant,1.0
R10100000717950,85305628100043,BENOIT AUDITION,HOLDING DUFAYE,Benoit Audition,34 GRAND PLACE,62440,62413,Harnes,Appareillage médical,2,1,1,BENOIT AUDITION,True,enseigne nationale,62413,Harnes,32 - Hauts-de-France,12247.0,20.07,21070.0,3.0,50.45001409090908,2.903371363636364,0.0,80.76454018700584,2,31.0,76.0,202.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000716694,85396460900012,AUDITION CONSEIL,LCA ALENCON,Audition Conseil,61 Place CARNOT,72600,72180,Mamers,Appareillage médical,1,0,1,AUDITION CONSEIL,True,enseigne nationale,72180,Mamers,52 - Pays de la Loire,4996.0,31.39,21870.0,2.0,48.355911428571424,0.3700062857142858,0.0,52.31711490084795,2,1.0,2.0,19.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000686731,30889577004112,AUDIKA,SOGECA,Audika,8 Rue DU BOULOUARD,29140,29241,Rosporden,Appareillage médical,2,2,0,AUDIKA,True,enseigne nationale,29241,Rosporden,53 - Bretagne,7550.0,23.16,24350.0,2.0,47.95781425925926,-3.808260740740741,0.0,60.04528362319843,1,2.0,13.0,42.0,9.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000694448,42322891500694,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),Rue DES CHARTREUX,27950,27562,Saint-Marcel,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,27562,Saint-Marcel,28 - Normandie,4512.0,23.8,26780.0,1.0,49.09313875,1.43953525,0.0,61.530033759209495,1,10.0,16.0,55.0,3.9,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000717459,84246595700020,,ARNAUD AUDITION,Indépendant / autre,71 Rue DE VESOUL,25000,25056,Besançon,Appareillage médical,1,0,1,ARNAUD AUDITION,True,indépendant,25056,Besançon,27 - Bourgogne-Franche-Comté,118489.0,18.29,23240.0,21.0,47.25958247933884,6.02106347107438,0.0,82.28887385649854,17,20.0,23.0,30.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000688123,31808311004922,AMPLIFON,AMPLIFON FRANCE,Amplifon,139 Boulevard D'ITALIE,85000,85191,La Roche-sur-Yon,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,85191,La Roche-sur-Yon,52 - Pays de la Loire,54849.0,22.52,25090.0,16.0,46.671256417112296,-1.4181769518716576,0.0,67.6626161170135,15,14.0,19.0,27.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000710529,77568197600020,,OPTIQUE STEPHAN,Indépendant / autre,15 Place DE LA REPUBLIQUE,56400,56007,Auray,Appareillage médical,1,1,0,OPTIQUE STEPHAN,True,indépendant,56007,Auray,53 - Bretagne,14207.0,28.6,25680.0,18.0,47.66538769230769,-2.98880717948718,0.0,106.74494964450346,13,17.0,46.0,71.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000687614,31808311002819,,AMPLIFON FRANCE,Amplifon,10 Rue EMILE NOUGARO,40140,40310,Soustons,Appareillage médical,1,1,0,AMPLIFON FRANCE,True,enseigne nationale,40310,Soustons,75 - Nouvelle-Aquitaine,8701.0,31.13,26960.0,2.0,43.76541058139535,-1.3356083720930234,0.0,56.42118730004485,2,2.0,15.0,42.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000837367,10017813600022,,AUDITION DE LA MAYE,Indépendant / autre,13 Place Jean de Luxembourg,80150,80222,Crécy-en-Ponthieu,Appareillage médical,1,0,1,AUDITION DE LA MAYE,True,indépendant,80222,Crécy-en-Ponthieu,32 - Hauts-de-France,1376.0,28.86,22980.0,1.0,50.24398188311689,1.834172012987013,0.0,74.61309430420222,1,0.0,12.0,28.0,12.6,10+,0,0 | indépendant,1.0
R10100000718071,90423359000028,,JCN,Indépendant / autre,Rue DU FAUBOURG DE LA CHAUSSEE,45200,45208,Montargis,Appareillage médical,1,1,0,JCN,True,indépendant,45208,Montargis,24 - Centre-Val de Loire,14825.0,22.02,18280.0,6.0,48.00103035714286,2.737728571428572,0.0,53.42263962037569,6,10.0,10.0,18.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000789172,93474187700021,Audition Conseil Mitry Mory,Audition Conseil Mitry Mory,Audition Conseil,8 Avenue du Berry,77290,77294,Mitry-Mory,Appareillage médical,1,0,1,Audition Conseil Mitry Mory,True,enseigne nationale,77294,Mitry-Mory,11 - Île-de-France,20456.0,12.93,25450.0,1.0,48.97906782608696,2.614830434782609,0.0,75.54624158245828,1,36.0,268.0,933.0,4.4,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000694104,41973576600042,BAR A LUNETTES OPTIQUE PRINCE LAMOT,OPTIQUE PRINCE LAMOTTE,Indépendant / autre,88 Rue NATIONALE,10200,10033,Bar-sur-Aube,Appareillage médical,1,0,1,BAR A LUNETTES OPTIQUE PRINCE LAMOT,True,indépendant,10033,Bar-sur-Aube,44 - Grand Est,4665.0,28.96,21430.0,5.0,48.234069000000005,4.713697000000001,0.0,91.74498309345378,3,2.0,2.0,8.0,0.0,3-9,1-2,1-2 | indépendant,1.0
R10100000711399,75163303300087,KRYS AUDITION,LE MONDE DE L AUDITION,Krys Audition,Boulevard DE SAINTONGE,17130,17240,Montendre,Appareillage médical,1,0,1,KRYS AUDITION,True,enseigne nationale,17240,Montendre,75 - Nouvelle-Aquitaine,3222.0,36.79,22650.0,1.0,45.2903443678161,-0.3896547126436782,0.0,27.945469001091137,1,0.0,3.0,15.0,17.1,10+,0,0 | enseigne nationale,1.0
R10100000687928,31808311008337,AMPLIFON,AMPLIFON FRANCE,Amplifon,253 Avenue JEAN JAURES,69150,69275,Décines-Charpieu,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,69275,Décines-Charpieu,84 - Auvergne-Rhône-Alpes,29877.0,18.44,24770.0,4.0,45.77439473684211,4.956497368421052,0.0,128.82800827898575,4,77.0,240.0,296.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10000004112579,47969600700042,,OPTIQUE FERRER,Indépendant / autre,PL DE BAIX,66500,66149,Prades,Appareillage médical,1,0,1,OPTIQUE FERRER,True,indépendant,66149,,76 - Occitanie,6148.0,33.93,21260.0,3.0,42.61496907407408,2.431952592592592,0.0,28.43638527326727,3,2.0,4.0,8.0,0.0,3-9,1-2,1-2 | indépendant,1.0
R10100000769381,30889577008618,,SOGECA,Audika,14 Rue ALPHAND,05100,05023,Briançon,Appareillage médical,1,1,0,SOGECA,True,enseigne nationale,05023,Briançon,93 - Provence-Alpes-Côte d'Azur,11411.0,21.47,24890.0,2.0,44.89534490740742,6.647424722222222,0.0,34.11955980094456,2,1.0,1.0,1.0,0.0,1-2,1-2,1-2 | enseigne nationale,1.0
R10100000826037,92062960700051,Alain Afllelou,MC AUDITION,Indépendant / autre,2 Chemin de Gabardie,31200,31555,Toulouse,Appareillage médical,3,1,2,Alain Afllelou,True,indépendant,31555,Toulouse,76 - Occitanie,514819.0,13.06,24500.0,66.0,43.604066331658295,1.4282115075376882,0.0,132.0059200450153,49,97.0,144.0,180.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000704637,51946055400131,,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,8 Place BELLEVUE,42100,42218,Saint-Étienne,Appareillage médical,2,2,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42218,Saint-Étienne,84 - Auvergne-Rhône-Alpes,173136.0,20.74,20880.0,30.0,45.4290596511628,4.3731258139534885,0.0,75.20305613893127,22,33.0,50.0,64.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000698113,44297932400112,AUDILAB,AUDILAB ARMOR,Audilab,31 B ZA DU CHALET,22250,22020,Broons,Appareillage médical,1,0,1,AUDILAB,True,enseigne nationale,22020,Broons,53 - Bretagne,2943.0,30.5,24970.0,3.0,48.31230163265307,-2.240968775510204,0.0,53.12294574112519,2,1.0,4.0,28.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000688691,31808311010614,AMPLIFON,AMPLIFON FRANCE,Amplifon,14 Route D ORLEANS,41500,41136,Mer,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,41136,Mer,24 - Centre-Val de Loire,6250.0,24.84,24010.0,2.0,47.714150188679255,1.502747169811321,0.0,51.84446580315318,2,2.0,11.0,19.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000698503,44862757000030,OPTICAL CENTER,LC OPTICAL,Optical Center,11 Place ARISTIDE BRIAND,59400,59122,Cambrai,Appareillage médical,3,2,1,OPTICAL CENTER,True,enseigne nationale,59122,Cambrai,32 - Hauts-de-France,31134.0,24.49,21930.0,12.0,50.1752365625,3.237219166666667,0.0,52.63989742151932,8,8.0,18.0,70.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000687674,31808311003551,,AMPLIFON FRANCE,Amplifon,Rue DE LA REPUBLIQUE,42510,42011,Balbigny,Appareillage médical,1,1,0,AMPLIFON FRANCE,True,enseigne nationale,42011,Balbigny,84 - Auvergne-Rhône-Alpes,2911.0,26.74,23250.0,1.0,45.83191705263157,4.1866890526315785,0.0,53.55591691144245,1,0.0,7.0,41.0,11.2,10+,0,0 | enseigne nationale,1.0
R10100000712582,83089227900019,NOUVELLE ECOUTE,SAS SONEA,Indépendant / autre,18 Avenue DE LA RENAISSANCE,79400,79189,Nanteuil,Appareillage médical,2,1,1,NOUVELLE ECOUTE,True,indépendant,79189,Nanteuil,75 - Nouvelle-Aquitaine,1684.0,22.57,25320.0,2.0,46.42352217948719,-0.1568496153846154,0.0,67.60284059195715,1,2.0,6.0,28.0,4.1,10+,1-2,1-2 | indépendant,1.0
R10100000850973,44427032600572,Ecouter Voir Orange ,AesioSantéMediterranée,Écouter Voir / mutualiste,134 Rue de Belgique,84100,84087,Orange,Appareillage médical,1,1,0,Ecouter Voir Orange ,True,mutualiste,84087,Orange,93 - Provence-Alpes-Côte d'Azur,29706.0,23.98,22620.0,17.0,44.12657537878787,4.800912121212121,0.0,87.66757736401951,10,10.0,33.0,80.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000697032,48036702800044,,AUDITION +,Indépendant / autre,46 Rue SAINT-JEAN,88300,88321,Neufchâteau,Appareillage médical,1,1,0,AUDITION +,True,indépendant,88321,Neufchâteau,44 - Grand Est,6732.0,28.48,23020.0,3.0,48.353616075949375,5.691713291139241,0.0,44.86911411988811,3,2.0,2.0,6.0,0.0,3-9,1-2,1-2 | indépendant,1.0
R10100000853863,10307893700010,,AUDITION CLAIRE,Indépendant / autre,31 Rue Mal de Lattre de Tassigny,01190,01305,Pont-de-Vaux,Appareillage médical,2,1,1,AUDITION CLAIRE,True,indépendant,01305,Pont-de-Vaux,84 - Auvergne-Rhône-Alpes,2204.0,31.69,23400.0,2.0,46.44091173913044,4.93206115942029,0.0,57.270338090597946,2,1.0,21.0,28.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000707905,77571167401361,AUDITION,VYV3 TERRES D'OC,Écouter Voir / mutualiste,138 D Chemin DE JARLAN,46230,46148,Lalbenque,Appareillage médical,1,1,0,AUDITION,True,mutualiste,46148,Lalbenque,76 - Occitanie,1899.0,25.78,25670.0,1.0,44.32901794117648,1.563216862745098,0.0,96.8262187657699,1,0.0,17.0,19.0,10.8,10+,0,0 | mutualiste,1.0
R10100000701862,50938589400019,AUDITION FRANCE,AUDITION FRANCE,Indépendant / autre,6 Avenue ANDRE BONNIN,35135,35055,Chantepie,Appareillage médical,1,0,1,AUDITION FRANCE,True,indépendant,35055,Chantepie,53 - Bretagne,10670.0,20.66,27710.0,3.0,48.08158135135136,-1.6084727027027028,0.0,135.98129085013,3,50.0,94.0,107.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000695996,42245187200028,,GROUSSEAU,Indépendant / autre,22 Rue PIERRE JACOBY,60000,60057,Beauvais,Appareillage médical,1,0,1,GROUSSEAU,True,indépendant,60057,Beauvais,32 - Hauts-de-France,55550.0,17.63,21400.0,19.0,49.43918181818182,2.0863878181818185,0.0,76.69971855560878,15,14.0,14.0,36.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000717897,92050657300012,,ALLEX AUDITION,Indépendant / autre,2054 Montee DU VILLAGE,26400,26125,Eurre,Appareillage médical,1,0,1,ALLEX AUDITION,True,indépendant,26125,Eurre,84 - Auvergne-Rhône-Alpes,1431.0,19.34,28150.0,1.0,44.7612097826087,4.975893478260871,0.0,83.98688167322251,1,3.0,33.0,62.0,4.9,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000690663,37984040800049,,OPTIQUE RICHARD,Indépendant / autre,10 Rue AU CHANGE,71100,71076,Chalon-sur-Saône,Appareillage médical,1,1,0,OPTIQUE RICHARD,True,indépendant,71076,Chalon-sur-Saône,27 - Bourgogne-Franche-Comté,45102.0,23.86,21780.0,14.0,46.7905424074074,4.847841851851852,0.0,90.06249026739437,10,15.0,19.0,36.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000720261,90808847900013,,JHM AUDITION,Indépendant / autre,16 Place DE LA REPUBLIQUE,89100,89387,Sens,Appareillage médical,2,0,2,JHM AUDITION,True,indépendant,89387,Sens,27 - Bourgogne-Franche-Comté,27106.0,22.48,20780.0,10.0,48.19738494117647,3.3031911764705897,0.0,59.03165498962499,7,9.0,9.0,14.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000687116,30889577007990,AUDIKA,SOGECA,Audika,12 Boulevard FEART,35800,35093,Dinard,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,35093,Dinard,53 - Bretagne,10772.0,43.17,29660.0,5.0,48.62537327272727,-2.058746909090909,0.0,83.96689734125317,4,17.0,34.0,37.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000694399,42997724200032,,EURL ARLETAZ AUDITION,Indépendant / autre,1 Avenue FRANCOIS FERRIE,11160,11315,Rieux-Minervois,Appareillage médical,1,0,1,EURL ARLETAZ AUDITION,True,indépendant,11315,Rieux-Minervois,76 - Occitanie,1957.0,35.05,21630.0,1.0,43.27463636363637,2.592153181818182,0.0,45.72442999593108,1,0.0,8.0,26.0,10.2,10+,0,0 | indépendant,1.0
R10100000687290,30889577006513,AUDIKA,SOGECA,Audika,22 Avenue JOFFRE,92380,92033,Garches,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,92033,Garches,11 - Île-de-France,17743.0,20.81,42010.0,3.0,48.845608,2.1873512,0.0,113.48733698963072,3,198.0,909.0,1215.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000851634,10560293200011,,SAS AUDITION NAY,Indépendant / autre,2 Rue Gambetta,64800,64417,Nay,Appareillage médical,1,0,1,SAS AUDITION NAY,True,indépendant,64417,Nay,75 - Nouvelle-Aquitaine,3184.0,31.78,24670.0,3.0,43.17583113636364,-0.2588784090909091,0.0,108.7393206642013,2,2.0,42.0,75.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000719337,90524752400028,,TONAL AUDITION,Indépendant / autre,193 GRAND RUE,82170,82028,Canals,Appareillage médical,1,1,0,TONAL AUDITION,True,indépendant,82028,Canals,76 - Occitanie,798.0,13.92,28730.0,1.0,43.85935357142857,1.2982226190476192,0.0,96.05986152911709,1,6.0,36.0,83.0,6.1,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000719680,89989729200020,,AD AUDIO,Indépendant / autre,ZONE ARTISANALE DE KERINGANT,22700,22324,Saint-Quay-Perros,Appareillage médical,1,0,1,AD AUDIO,True,indépendant,22324,Saint-Quay-Perros,53 - Bretagne,1308.0,36.48,29360.0,6.0,48.77973645833333,-3.448353541666666,0.0,90.9092036737286,3,11.0,14.0,19.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000686830,30889577005291,AUDIKA,SOGECA,Audika,ENTRAIGUES,05200,05046,Embrun,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,05046,Embrun,93 - Provence-Alpes-Côte d'Azur,6412.0,32.4,24830.0,3.0,44.57711783783784,6.478477162162163,0.0,47.8767175015263,3,2.0,2.0,3.0,0.0,3-9,1-2,1-2 | enseigne nationale,1.0
R10100000687987,31808311006695,AMPLIFON,AMPLIFON FRANCE,Amplifon,108 Avenue MICHEL RICARD,47520,47201,Le Passage,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,47201,Le Passage,75 - Nouvelle-Aquitaine,9326.0,25.02,24880.0,5.0,44.18867180327869,0.5908490163934426,0.0,81.51820627976834,3,12.0,12.0,28.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000807353,79290227200014,OPTIQUE DU VILLAGE,SARL MELINA,Indépendant / autre,2 Place Jean Grandel,92230,92036,Gennevilliers,Appareillage médical,1,0,1,OPTIQUE DU VILLAGE,True,indépendant,92036,Gennevilliers,11 - Île-de-France,50979.0,13.0,20160.0,16.0,48.93300930232558,2.289319069767442,0.0,117.64274550593989,10,233.0,969.0,1217.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000719225,94853796400017,,PINEL AURIS,Indépendant / autre,4 Place PETIT-JEAN,44630,44128,Plessé,Appareillage médical,1,0,1,PINEL AURIS,True,indépendant,44128,Plessé,52 - Pays de la Loire,5335.0,18.91,24720.0,1.0,47.55683166666667,-1.89807125,0.0,75.70465551233559,1,0.0,13.0,24.0,10.1,10+,0,0 | indépendant,1.0
R10000004118141,44130515800236,AUDILAB,AUDILAB VAL DE FRANCE,Audilab,6 PL CLEMENCEAU,41800,41149,Montoire-sur-le-Loir,Appareillage médical,2,2,0,AUDILAB,True,enseigne nationale,41149,Montoire-sur-le-Loir,24 - Centre-Val de Loire,3646.0,40.25,23840.0,2.0,47.76763010752688,0.84766064516129,0.0,51.0336609749779,1,0.0,7.0,9.0,10.9,3-9,0,0 | enseigne nationale,1.0
R10100000772692,81154455000031,,AJB,Indépendant / autre,ESPACE MARIA JULIA,20218,2B169,Morosaglia,Appareillage médical,1,0,1,AJB,True,indépendant,2B169,Morosaglia,94 - Corse,961.0,28.16,23650.0,1.0,42.44922447154472,9.250257073170731,0.0,65.14985998173215,1,0.0,3.0,12.0,19.7,10+,0,0 | indépendant,1.0
R10100000712926,81967519000048,OPTICAL CENTER,BROTHER OPTIK CARAIBES,Optical Center,Quartier GASCHETTE,97231,97222,Le Robert,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,97222,Le Robert,02 - Martinique,21553.0,21.05,,3.0,14.67722480769231,-60.92338818681319,0.0,28.749807162129034,3,3.0,16.0,17.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000707362,52058336000026,,DUOPTIC,Indépendant / autre,7 Avenue DE TOULOUSE,31650,31506,Saint-Orens-de-Gameville,Appareillage médical,2,1,1,DUOPTIC,True,indépendant,31506,Saint-Orens-de-Gameville,76 - Occitanie,14646.0,25.2,28860.0,9.0,43.55619440677966,1.5383013559322032,0.0,109.66246861606692,6,22.0,124.0,176.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000701196,49250526800010,,SARL AUDITION AUXERROISE,Indépendant / autre,64 Avenue HAUSSMANN,89000,89024,Auxerre,Appareillage médical,1,0,1,SARL AUDITION AUXERROISE,True,indépendant,89024,Auxerre,27 - Bourgogne-Franche-Comté,35097.0,23.97,22700.0,13.0,47.79668898305084,3.589005084745762,0.0,83.26771493241868,11,12.0,14.0,22.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000711022,75257762700082,ENTENDRE,PORTE DE L'AUDITION,Entendre,5 Place DE L'EGLISE,22420,22207,Plouaret,Appareillage médical,3,2,1,ENTENDRE,True,enseigne nationale,22207,Plouaret,53 - Bretagne,2237.0,31.89,24670.0,3.0,48.6165806060606,-3.4828427272727267,0.0,85.39470327540376,1,0.0,12.0,31.0,10.7,10+,0,0 | enseigne nationale,1.0
R10100000703654,49217249900054,OPTICAL CENTER,K.A. OPTIQUE,Optical Center,3 Rue DES GRANDES VARENNES,21121,21003,Ahuy,Appareillage médical,1,0,1,OPTICAL CENTER,True,enseigne nationale,21003,Ahuy,27 - Bourgogne-Franche-Comté,1718.0,26.05,29860.0,4.0,47.37163048780488,5.019120975609757,0.0,90.86383339421408,3,41.0,46.0,51.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000687533,31808311001811,,AMPLIFON FRANCE,Amplifon,16 Rue CENTRALE,71170,71120,Chauffailles,Appareillage médical,2,2,0,AMPLIFON FRANCE,True,enseigne nationale,71120,Chauffailles,27 - Bourgogne-Franche-Comté,3638.0,38.72,23050.0,2.0,46.20526494505494,4.345385714285714,0.0,51.81196624192458,1,1.0,6.0,23.0,9.8,10+,1-2,1-2 | enseigne nationale,1.0
R10100000706501,51380188600021,,AUDIOVALOR,Indépendant / autre,ZAC BEAULIEU,17138,17291,Puilboreau,Appareillage médical,1,1,0,AUDIOVALOR,True,indépendant,17291,Puilboreau,75 - Nouvelle-Aquitaine,6765.0,29.43,28120.0,8.0,46.18538027777779,-1.1169377777777778,0.0,102.86387842611224,7,34.0,41.0,56.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000687428,30910518700012,,SOCIETE COMMINGES OPTIQUE TEXIER,Indépendant / autre,55 Rue DE LA REPUBLIQUE,31800,31483,Saint-Gaudens,Appareillage médical,1,1,0,SOCIETE COMMINGES OPTIQUE TEXIER,True,indépendant,31483,Saint-Gaudens,76 - Occitanie,12139.0,30.65,21660.0,9.0,43.124420344827584,0.7311816091954023,0.0,93.98552138219875,5,6.0,12.0,15.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000687918,31808311008220,AMPLIFON,AMPLIFON FRANCE,Amplifon,27 Place DU MARECHAL FOCH,62500,62765,Saint-Omer,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,62765,Saint-Omer,32 - Hauts-de-France,14382.0,16.9,20050.0,7.0,50.76455142857142,2.2646585714285714,0.0,67.29659357152852,7,8.0,21.0,53.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
