rpps_structure_id,code_insee,code_insee_geo,commune,region,retail,type5,brand,owner_on_site,practitioners_topcoded_4,concurrents_10km,concurrents_20km,concurrents_30km,alternatives_10km,dist_concurrent_km,n_sites_commune,pop_10km,pop65_10km,demand65_per_site,apl_v21,entrant_commune,strate,poids,web_ok,prix_affiche,grille_tarifs,sante100,classe2,essai_gratuit,bilan_gratuit,rdv_en_ligne,devis,garantie_suivi
R10100000766225,88114,88114,Contrexéville,44 - Grand Est,True,unbranded independent,,1,1,3.0,3.0,6.0,3.0,0.0,3,14684,4051.4318,1012.85795,53.07003811676081,False,,,,,,,,,,,,
R10100000766226,21166,21166,Chenôve,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,1,43.0,48.0,51.0,21.0,0.0,7,268477,54308.2439,1234.2782704545457,93.89316810470928,False,,,,,,,,,,,,
R10100000766254,33397,33397,Sainte-Eulalie,75 - Nouvelle-Aquitaine,True,integrated chain,Audition Santé (Sonova),0,1,64.0,142.0,176.0,43.0,0.0,3,463548,73900.70199999999,1136.9338769230767,129.08280531702587,False,,,,,,,,,,,,
R10100000766262,75109,75056,Paris,,True,unbranded independent,,0,1,621.0,1063.0,1248.0,414.0,0.0,16,4550351,715814.5987000001,1150.8273290996783,133.02491793063342,False,,,,,,,,,,,,
R10100000766263,95019,95019,Arnouville,11 - Île-de-France,True,unbranded independent,,1,1,128.0,789.0,1158.0,107.0,0.0,7,1285537,159979.2452,1240.1491875968993,101.93549796242216,True,,,,,,,,,,,,
R10100000766264,44109,44109,Nantes,52 - Pays de la Loire,True,brand network,Audilab,0,1,65.0,80.0,98.0,34.0,0.0,31,589217,95824.14100000002,1451.8809242424245,91.23399312963824,False,,,,,,,,,,,,
R10100000766429,06029,06029,Cannes,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,49.0,79.0,148.0,39.0,0.0,17,302946,84219.1208,1684.382416,70.96862855996233,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000766542,86103,86103,Gençay,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,0.0,1.0,24.0,0.0,20.0,1,10055,2193.0881,2193.0881,29.617237829118164,True,0 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000766549,38548,38548,Villard-de-Lans,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,1.0,21.0,61.0,1.0,0.0,2,12953,2929.0418,1464.5209,52.00923059487672,False,1-2 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000766554,75117,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,31,4550351,715814.5987000001,1150.8273290996783,130.12468881937122,False,,,,,,,,,,,,
R10100000766624,13019,13019,Cabriès,93 - Provence-Alpes-Côte d'Azur,True,brand network,Audio 2000,1,1,40.0,227.0,284.0,24.0,0.0,3,259116,52125.9463,1271.364543902439,115.46753825806046,True,,,,,,,,,,,,
R10100000766644,76452,76452,Montville,28 - Normandie,True,unbranded independent,,0,1,19.0,57.0,74.0,16.0,5.4,1,127736,27560.2801,1378.014005,75.52870357850041,True,10+ | indépendant,3.7745901639344255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000766945,13041,13041,Gardanne,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Amplifon,0,1,20.0,232.0,268.0,14.0,0.0,8,93263,20992.7129,999.6529952380952,106.77205282409628,False,,,,,,,,,,,,
R10100000766965,60057,60057,Beauvais,32 - Hauts-de-France,True,integrated chain,Amplifon,0,3,14.0,14.0,36.0,14.0,0.0,15,83091,15254.2376,1016.9491733333332,76.6997185556088,False,,,,,,,,,,,,
R10100000766982,92044,92044,Levallois-Perret,11 - Île-de-France,True,unbranded independent,,1,1,600.0,1017.0,1244.0,408.0,0.0,10,4126534,643912.4971,1071.4018254575708,129.49634450309617,False,,,,,,,,,,,,
R10100000766986,92075,92075,Vanves,11 - Île-de-France,True,integrated chain,Audition Marc Boulet,0,1,555.0,1020.0,1259.0,352.0,0.0,5,3682673,617545.5011,1110.6933473021584,129.8446626144348,False,,,,,,,,,,,,
R10100000766988,84019,84019,Bollène,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,8.0,25.0,43.0,7.0,0.0,4,54633,12404.486799999995,1378.2763111111103,78.36212299571586,False,,,,,,,,,,,,
R10100000767191,60589,60589,Saint-Maximin,32 - Hauts-de-France,True,optician-hosted,Alain Afflelou Acousticien,1,1,22.0,47.0,123.0,17.0,0.0,6,172931,28634.6114,1244.9831043478262,56.89639489524318,False,,,,,,,,,,,,
R10100000767192,80779,80779,Vauchelles-les-Quesnoy,32 - Hauts-de-France,True,optician-hosted,Alain Afflelou Acousticien,1,2,9.0,12.0,19.0,9.0,0.0,2,39517,9648.034500000002,964.80345,63.34823005678378,False,,,,,,,,,,,,
R10100000767193,80533,80533,Mers-les-Bains,32 - Hauts-de-France,True,unbranded independent,,1,2,5.0,8.0,20.0,5.0,0.0,2,34331,10076.256,1679.376,51.97608638917665,True,,,,,,,,,,,,
R10100000767194,60107,60107,Breuil-le-Vert,32 - Hauts-de-France,True,unbranded independent,,1,1,10.0,26.0,70.0,9.0,2.0,1,97554,16691.394699999997,1517.399518181818,68.85501002210047,True,,,,,,,,,,,,
R10100000767195,60665,60665,Venette,32 - Hauts-de-France,True,optician-hosted,Alain Afflelou Acousticien,1,1,17.0,22.0,54.0,17.0,0.0,3,94868,18242.731700000004,1013.4850944444448,88.90686792357612,False,,,,,,,,,,,,
R10100000767196,02691,02691,Saint-Quentin,32 - Hauts-de-France,True,unbranded independent,,1,2,14.0,15.0,31.0,14.0,0.0,11,80498,18421.5921,1228.10614,86.91262369027959,False,,,,,,,,,,,,
R10100000767199,34270,34270,Saint-Jean-de-Védas,76 - Occitanie,True,unbranded independent,,1,1,55.0,101.0,134.0,37.0,0.0,8,433774,73472.911,1312.0162678571428,106.47077669206908,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
R10100000767204,06123,06123,Saint-Laurent-du-Var,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Audika,0,1,62.0,97.0,141.0,34.0,0.0,8,518910,126092.127,2001.4623333333327,73.81109059215021,False,,,,,,,,,,,,
R10100000767219,80021,80021,Amiens,32 - Hauts-de-France,True,unbranded independent,,1,1,25.0,32.0,44.0,22.0,0.0,18,185741,32973.8334,1268.2243615384614,100.79425361665228,False,,,,,,,,,,,,
R10100000767220,67482,67482,Strasbourg,44 - Grand Est,True,brand network,Sonance Audition,0,1,59.0,77.0,94.0,40.0,0.0,39,472393,78245.8998,1304.09833,97.50468140328256,False,,,,,,,,,,,,
R10100000767226,83148,83148,Vidauban,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Amplifon,0,1,6.0,36.0,56.0,6.0,0.0,4,29664,6719.3323,959.9046142857144,84.2191513311398,False,,,,,,,,,,,,
R10100000767234,92062,92062,Puteaux,11 - Île-de-France,True,unbranded independent,,1,1,582.0,993.0,1235.0,384.0,0.0,7,3271515,525614.9052,901.5693056603774,124.84587238742314,False,,,,,,,,,,,,
R10100000767292,46185,46185,Martel,76 - Occitanie,True,unbranded independent,,1,1,0.0,4.0,26.0,0.0,12.1,1,9013,2873.6876,2873.6876,64.89499534878586,True,0 | indépendant,1.0,,,,,,,,,,
R10100000767435,13040,13040,Fuveau,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,14.0,76.0,265.0,10.0,0.0,2,82078,16699.7129,1113.3141933333332,94.02012978775282,True,,,,,,,,,,,,
R10100000767440,95288,95288,Groslay,11 - Île-de-France,True,unbranded independent,,1,1,175.0,859.0,1161.0,141.0,1.8,1,1542267,198243.5791,1126.3839721590907,104.76851947893896,False,,,,,,,,,,,,
R10100000767491,81140,81140,Lavaur,76 - Occitanie,True,unbranded independent,,0,1,5.0,12.0,57.0,5.0,0.0,6,23483,5377.9584,896.3264,59.79870517278182,False,,,,,,,,,,,,
R10100000767494,76482,76482,Offranville,28 - Normandie,True,unbranded independent,,1,1,11.0,13.0,17.0,9.0,0.0,2,58937,16176.5786,1348.0482166666668,58.59580654289403,False,10+ | indépendant,3.7745901639344255,,,,,,,,,,
R10100000767499,95428,95428,Montmorency,11 - Île-de-France,True,unbranded independent,,1,1,165.0,826.0,1148.0,140.0,0.0,2,1421097,187032.2338,1126.7002036144577,102.41250135239206,False,,,,,,,,,,,,
R10100000767662,75115,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,29,4550351,715814.5987000001,1150.8273290996783,131.3954095437351,False,,,,,,,,,,,,
R10100000767664,91687,91687,Viry-Châtillon,11 - Île-de-France,True,unbranded independent,,1,1,61.0,312.0,1015.0,44.0,0.0,2,742405,108005.62970000002,1742.026285483871,80.3419508605661,False,,,,,,,,,,,,
R10100000767670,59043,59043,,32 - Hauts-de-France,True,unbranded independent,,1,1,9.0,33.0,153.0,9.0,0.0,4,61319,12190.1757,1219.01757,62.56499527942936,False,,,,,,,,,,,,
R10100000767678,91471,91471,Orsay,11 - Île-de-France,True,integrated chain,Audika,0,1,45.0,290.0,1027.0,37.0,0.0,3,436860,70718.00149999998,1537.347858695652,81.42850595851012,False,,,,,,,,,,,,
R10100000767688,33227,33227,Langon,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,3,7.0,15.0,25.0,7.0,0.0,7,41255,9216.887,1152.110875,78.68123639373513,False,3-9 | enseigne nationale,3.772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000767691,75118,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,24,4550351,715814.5987000001,1150.8273290996783,132.16243870876045,False,,,,,,,,,,,,
R10100000767693,81144,81144,Lescure-d'Albigeois,76 - Occitanie,True,mutualist network,Écouter Voir / mutualiste,0,1,20.0,21.0,33.0,16.0,4.9,1,98750,26928.3902,1282.3042952380954,80.10242963723822,True,,,,,,,,,,,,
R10100000767758,33243,33243,Libourne,75 - Nouvelle-Aquitaine,True,integrated chain,Amplifon,0,2,11.0,38.0,120.0,11.0,0.0,11,64601,14150.7577,1179.2298083333333,84.4047171531542,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000767760,33352,33352,La Réole,75 - Nouvelle-Aquitaine,True,integrated chain,Amplifon,0,1,2.0,21.0,29.0,2.0,0.0,3,23092,5562.2579000000005,1854.0859666666668,85.90829380641632,False,1-2 | enseigne nationale,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000767761,2B207,2B207,Penta-di-Casinca,94 - Corse,True,unbranded independent,,1,1,3.0,5.0,19.0,3.0,0.0,3,25652,5684.6829,1421.170725,87.54302883644579,False,,,,,,,,,,,,
R10100000767767,44109,44109,Nantes,52 - Pays de la Loire,True,unbranded independent,,0,1,65.0,80.0,98.0,33.0,0.0,31,589217,95824.14100000002,1451.8809242424245,91.23399312963824,False,,,,,,,,,,,,
R10100000767774,76447,76447,Montivilliers,28 - Normandie,True,unbranded independent,,0,1,24.0,28.0,43.0,22.0,0.0,7,245141,51485.6686,2059.426744,63.675337168588136,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000767967,21292,21292,Genlis,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,1,1.0,45.0,67.0,1.0,9.4,1,41606,7772.201000000001,3886.100500000001,92.68419376637893,False,1-2 | indépendant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000768072,38185,38185,Grenoble,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,1,43.0,61.0,78.0,29.0,0.0,17,411006,75286.1953,1711.0498931818183,102.8217833019787,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000768074,38563,38563,Voiron,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,2,12.0,26.0,80.0,11.0,0.0,9,81418,17003.738199999996,1307.9798615384611,74.85017905079324,False,,,,,,,,,,,,
R10100000768082,57480,57480,Montigny-lès-Metz,44 - Grand Est,True,optician-hosted,Alain Afflelou Acousticien,1,1,26.0,42.0,65.0,17.0,0.0,2,234578,45914.15090000001,1700.5241074074077,67.63239232500428,False,,,,,,,,,,,,
R10100000768307,93070,93070,,11 - Île-de-France,True,mutualist network,Écouter Voir / mutualiste,1,1,582.0,1031.0,1240.0,406.0,0.0,5,4144915,628214.7717,1077.5553545454543,129.05283183865097,False,10+ | mutualiste,3.779220779220779,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
R10100000768308,57630,57630,Sarrebourg,44 - Grand Est,True,optician-hosted,Krys Audition,1,1,6.0,8.0,15.0,6.0,0.0,6,33701,7234.867,1033.552428571429,56.59145312400107,False,3-9 | enseigne nationale,3.772,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000768321,75112,75056,Paris,,True,unbranded independent,,0,1,621.0,1063.0,1248.0,414.0,0.0,25,4550351,715814.5987000001,1150.8273290996783,125.14951319675446,False,,,,,,,,,,,,
R10100000768330,30189,30189,Nîmes,76 - Occitanie,True,unbranded independent,,0,1,25.0,36.0,72.0,18.0,0.0,22,194764,43228.9166,1662.6506384615384,77.98368458188743,False,,,,,,,,,,,,
R10100000768494,64102,64102,Bayonne,75 - Nouvelle-Aquitaine,True,integrated chain,GrandAudition,1,1,34.0,57.0,66.0,24.0,0.0,12,197345,50559.253500000006,1444.5501000000002,103.32511339981497,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000768505,80410,80410,Ham,32 - Hauts-de-France,True,unbranded independent,,0,2,1.0,21.0,33.0,1.0,3.4,1,20585,4591.5403,2295.77015,82.45693774236379,False,1-2 | indépendant,1.0,,,,,,,,,,
R10100000768524,10115,10115,Creney-près-Troyes,44 - Grand Est,True,unbranded independent,,1,1,29.0,29.0,34.0,20.0,2.8,1,138948,28666.709299999995,955.5569766666664,112.8721821885152,True,,,,,,,,,,,,
R10100000768631,49125,49125,Doué-en-Anjou,52 - Pays de la Loire,True,brand network,Audilab,1,2,1.0,11.0,21.0,1.0,0.0,2,15911,3452.4272,1726.2135999999998,67.6700398060788,True,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000768773,92004,92004,Asnières-sur-Seine,11 - Île-de-France,True,unbranded independent,,1,1,584.0,1001.0,1229.0,404.0,0.0,13,3819731,588920.8866000001,1006.7023702564104,127.0968070430734,False,,,,,,,,,,,,
R10100000768888,23096,23096,Guéret,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,5.0,5.0,5.0,5.0,0.0,6,23110,5942.624,990.4373333333332,52.31657569605005,False,3-9 | indépendant,3.77511961722488,,,,,,,,,,
R10100000768889,23176,23176,La Souterraine,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,2.0,3.0,3.0,2.0,0.0,3,10502,3102.4845000000005,1034.1615000000002,38.11220755523766,False,1-2 | indépendant,1.0,,,,,,,,,,
R10100000768893,23176,23176,La Souterraine,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,2,2.0,3.0,3.0,2.0,0.0,3,10502,3102.4845000000005,1034.1615000000002,38.11220755523766,False,1-2 | indépendant,1.0,,,,,,,,,,
R10100000768894,23096,23096,Guéret,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,2,5.0,5.0,5.0,5.0,0.0,6,23110,5942.624,990.4373333333332,52.31657569605005,False,,,,,,,,,,,,
R10100000768900,69141,69141,Mornant,84 - Auvergne-Rhône-Alpes,True,integrated chain,Amplifon,0,1,12.0,157.0,257.0,9.0,0.0,2,111928,21169.5071,1628.423623076923,81.9662983237354,False,,,,,,,,,,,,
R10100000768968,13038,13038,Fontvieille,93 - Provence-Alpes-Côte d'Azur,True,brand network,Audilab,0,1,2.0,17.0,85.0,2.0,8.4,1,26790,6300.983499999999,2100.3278333333333,68.57630809005421,False,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000768981,10268,10268,Nogent-sur-Seine,44 - Grand Est,True,unbranded independent,,1,1,0.0,9.0,11.0,0.0,11.6,1,13587,2835.4103,2835.4103,58.603343990150535,False,0 | indépendant,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769052,57463,57463,Metz,44 - Grand Est,True,optician-hosted,Alain Afflelou Acousticien,1,1,24.0,42.0,71.0,16.0,0.0,18,226229,44302.6799,1772.107196,68.38665442188717,False,,,,,,,,,,,,
R10100000769053,57672,57672,Thionville,44 - Grand Est,True,optician-hosted,Alain Afflelou Acousticien,1,1,13.0,30.0,53.0,8.0,0.0,7,178594,34107.8879,2436.2777071428573,49.50138484478633,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000769144,36228,36228,Valençay,24 - Centre-Val de Loire,True,unbranded independent,,1,1,0.0,2.0,10.0,0.0,14.5,1,6548,2312.1464,2312.1464,38.47421508292659,True,0 | indépendant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769263,01004,01004,Ambérieu-en-Bugey,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,8.0,11.0,36.0,7.0,0.0,7,45841,8531.9473,947.9941444444444,63.75730651742288,False,3-9 | indépendant,3.77511961722488,,,,,,,,,,
R10100000769264,01283,01283,Oyonnax,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,3.0,4.0,13.0,3.0,0.0,3,43405,8444.418999999998,2111.1047499999995,45.90075655428392,False,3-9 | indépendant,3.77511961722488,,,,,,,,,,
R10100000769265,01053,01053,Bourg-en-Bresse,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,14.0,17.0,29.0,12.0,0.0,11,86121,19583.487500000003,1305.5658333333336,93.88477877007112,False,10+ | indépendant,3.7745901639344255,,,,,,,,,,
R10100000769276,35278,35278,Saint-Grégoire,53 - Bretagne,True,integrated chain,Amplifon,0,3,59.0,90.0,108.0,34.0,0.0,5,342121,52188.8246,869.8137433333334,139.53375486940143,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769284,06029,06029,Cannes,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,49.0,79.0,148.0,39.0,0.0,17,302946,84219.1208,1684.382416,70.96862855996233,False,,,,,,,,,,,,
R10100000769285,06130,06130,Saint-Vallier-de-Thiey,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,7.0,31.0,108.0,7.0,7.9,1,78061,17126.7149,2140.8393625,43.67835980685401,True,,,,,,,,,,,,
R10100000769358,08409,08409,Sedan,44 - Grand Est,True,unbranded independent,,1,1,5.0,21.0,21.0,5.0,0.0,6,46266,10418.396300000002,1736.3993833333336,87.27486334924419,False,,,,,,,,,,,,
R10100000769359,07042,07042,Bourg-Saint-Andéol,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audition Santé (Sonova),0,2,3.0,14.0,31.0,3.0,6.9,1,36280,7915.2381,1978.809525,56.00147755681584,False,,,,,,,,,,,,
R10100000769366,92019,92019,Châtenay-Malabry,11 - Île-de-France,True,unbranded independent,,1,1,157.0,911.0,1216.0,105.0,0.0,4,1944933,329887.5093,2087.8956284810124,110.91189960242956,False,,,,,,,,,,,,
R10100000769377,86255,86255,Savigné,75 - Nouvelle-Aquitaine,True,mutualist network,Écouter Voir / mutualiste,0,1,0.0,4.0,5.0,0.0,17.5,1,9383,3349.0237,3349.0237,32.53179413947914,False,0 | mutualiste,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
R10100000769381,05023,05023,Briançon,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Audika,0,1,1.0,1.0,1.0,1.0,0.0,2,18392,4056.5385,2028.26925,34.119559800944565,False,1-2 | enseigne nationale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769382,43137,43137,Monistrol-sur-Loire,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,2,3.0,16.0,54.0,3.0,0.0,3,44028,9005.4847,2251.371175,54.72886946745325,False,3-9 | enseigne nationale,3.772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769383,29004,29004,Bannalec,53 - Bretagne,True,integrated chain,Amplifon,0,1,3.0,16.0,33.0,3.0,8.7,1,31662,7985.1738,1996.29345,59.12636700601607,False,,,,,,,,,,,,
R10100000769384,29232,29232,Quimper,53 - Bretagne,True,integrated chain,Amplifon,0,2,18.0,36.0,46.0,14.0,0.0,17,98665,21923.5294,1153.8699684210526,95.9488016446141,False,,,,,,,,,,,,
R10100000769385,29150,29150,Moëlan-sur-Mer,53 - Bretagne,True,integrated chain,Amplifon,0,2,4.0,14.0,55.0,4.0,8.6,1,34118,10040.479,2008.0958000000005,64.14804174105151,False,,,,,,,,,,,,
R10100000769386,95019,95019,Arnouville,11 - Île-de-France,True,unbranded independent,,1,1,128.0,789.0,1158.0,107.0,0.0,7,1285537,159979.2452,1240.1491875968993,101.93549796242216,True,10+ | indépendant,3.7745901639344255,,,,,,,,,,
R10100000769390,49373,49373,Lys-Haut-Layon,52 - Pays de la Loire,True,brand network,Audilab,1,2,0.0,2.0,15.0,0.0,14.2,1,10718,2567.6696,2567.6696,39.18168338174043,True,0 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000769400,31555,31555,Toulouse,76 - Occitanie,True,unbranded independent,,0,1,97.0,144.0,180.0,65.0,0.0,49,767273,114026.7941,1163.5387153061226,132.0059200450152,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769401,70421,70421,Port-sur-Saône,27 - Bourgogne-Franche-Comté,True,mutualist network,Écouter Voir / mutualiste,0,1,0.0,10.0,14.0,0.0,11.1,1,16669,4004.3419,4004.3419,64.55611315004558,False,0 | mutualiste,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R10100000769403,18033,18033,Bourges,24 - Centre-Val de Loire,True,unbranded independent,,0,1,18.0,18.0,23.0,16.0,0.0,13,100025,23883.8292,1257.0436421052632,67.82305590211705,False,,,,,,,,,,,,
R10100000769407,75114,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,18,4550351,715814.5987000001,1150.8273290996783,132.75471245976482,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000769411,75119,75056,Paris,,True,unbranded independent,,0,3,621.0,1063.0,1248.0,414.0,0.0,32,4550351,715814.5987000001,1150.8273290996783,130.25890077225282,False,10+ | indépendant,3.7745901639344255,,,,,,,,,,
R10100000769426,40281,40281,Saint-Pierre-du-Mont,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,1,10.0,12.0,16.0,7.0,0.0,4,52816,11388.363399999998,1035.3057636363635,74.5468473776364,False,,,,,,,,,,,,
R10100000769428,33011,33011,Arès,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,9.0,35.0,60.0,7.0,0.0,5,29994,10849.8787,1084.98787,121.6820504852202,False,3-9 | indépendant,3.77511961722488,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000769429,80721,80721,Saint-Valery-sur-Somme,32 - Hauts-de-France,True,unbranded independent,,1,1,0.0,13.0,28.0,0.0,11.6,1,16431,5133.573600000001,5133.573600000001,67.62396411476419,True,0 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000769674,38169,38169,Fontaine,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,1,42.0,64.0,80.0,28.0,0.0,2,395375,71690.5929,1667.2230906976745,108.6469339113958,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000769677,24037,24037,Bergerac,75 - Nouvelle-Aquitaine,True,mutualist network,Écouter Voir / mutualiste,0,1,14.0,15.0,21.0,14.0,0.0,13,49926,15356.054599999996,1023.736973333333,83.87728051682933,False,10+ | mutualiste,3.779220779220779,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
R10100000769678,24322,24322,Périgueux,75 - Nouvelle-Aquitaine,True,mutualist network,Écouter Voir / mutualiste,0,1,13.0,16.0,18.0,12.0,0.0,8,75960,19536.888,1395.492,83.34300140987035,False,,,,,,,,,,,,
R10100000769832,35136,35136,Janzé,53 - Bretagne,True,brand network,Audio 2000,0,1,2.0,19.0,107.0,2.0,0.0,3,30897,4764.4224,1588.1408,114.42656722684026,False,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000769839,77390,77390,Roissy-en-Brie,11 - Île-de-France,True,unbranded independent,,1,1,44.0,283.0,906.0,35.0,0.0,3,485488,72246.29220000001,1605.4731600000002,73.79204436272266,True,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000769854,24311,24311,Nontron,75 - Nouvelle-Aquitaine,True,mutualist network,Écouter Voir / mutualiste,0,1,1.0,1.0,2.0,1.0,0.0,2,10524,3629.6985,1814.84925,28.31639047418542,False,1-2 | mutualiste,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R10100000769919,35051,35051,Cesson-Sévigné,53 - Bretagne,True,integrated chain,Amplifon,0,1,54.0,92.0,113.0,30.0,0.0,12,331879,52000.8256,945.4695563636365,141.01317164916023,False,,,,,,,,,,,,
R10100000769922,35115,35115,Fougères,53 - Bretagne,True,unbranded independent,,1,1,12.0,17.0,36.0,9.0,0.0,12,45265,10683.717499999995,821.8244230769228,102.67088490637757,False,,,,,,,,,,,,
R10100000769931,53084,53084,Craon,52 - Pays de la Loire,True,unbranded independent,,1,1,1.0,8.0,26.0,1.0,0.0,2,12065,2656.7139,1328.35695,73.99838206036587,False,1-2 | indépendant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000769933,13005,13005,Aubagne,93 - Provence-Alpes-Côte d'Azur,True,brand network,Audilab,0,1,25.0,202.0,263.0,24.0,0.0,11,234685,54829.4189,2108.823803846154,99.18218585811124,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000770070,02163,02163,Charly-sur-Marne,32 - Hauts-de-France,True,unbranded independent,,0,1,0.0,7.0,28.0,0.0,11.4,1,26468,5140.0297,5140.0297,49.950682138461175,True,0 | indépendant,1.0,,,,,,,,,,
R10100000770083,56248,56248,Surzur,53 - Bretagne,True,unbranded independent,,1,1,5.0,38.0,70.0,4.0,6.5,1,23873,6425.9647,1070.9941166666667,93.16731400034892,True,,,,,,,,,,,,
